Source,Target,Type,Weight
288768168,210331353,undirected,1
288768168,210408700,undirected,1
288768168,210436051,undirected,1
288768168,210516718,undirected,1
288768168,210634635,undirected,1
288768168,212177569,undirected,1
288768168,212781175,undirected,1
288768168,214411720,undirected,1
288768168,214660028,undirected,1
288768168,215448491,undirected,1
288768168,216226360,undirected,1
288768168,216804622,undirected,1
288768168,219035993,undirected,1
288768168,219629233,undirected,1
288768168,219885085,undirected,1
288768168,220949504,undirected,1
288768168,223098822,undirected,1
288768168,224079618,undirected,1
288768168,224229233,undirected,1
288768168,224693328,undirected,1
288768168,224900994,undirected,1
288768168,225926679,undirected,1
288768168,226280748,undirected,1
288768168,226382827,undirected,1
288768168,227028870,undirected,1
288768168,228111439,undirected,1
288768168,229052627,undirected,1
288768168,229373872,undirected,1
288768168,230486741,undirected,1
288768168,230629717,undirected,1
288768168,231551339,undirected,1
288768168,231849563,undirected,1
288768168,235216070,undirected,1
288768168,235387945,undirected,1
288768168,235576770,undirected,1
288768168,235956392,undirected,1
288768168,236324898,undirected,1
288768168,236389179,undirected,1
288768168,237480445,undirected,1
288768168,237681053,undirected,1
288768168,237795130,undirected,1
288768168,238806511,undirected,1
288768168,239665265,undirected,1
288768168,240194964,undirected,1
288768168,240786047,undirected,1
288768168,240800708,undirected,1
288768168,240913532,undirected,1
288768168,241653972,undirected,1
288768168,243841222,undirected,1
288768168,243950531,undirected,1
288768168,244352810,undirected,1
288768168,244385042,undirected,1
288768168,244886902,undirected,1
288768168,245717539,undirected,1
288768168,247542877,undirected,1
288768168,248078071,undirected,1
288768168,248291776,undirected,1
288768168,248749582,undirected,1
288768168,248919635,undirected,1
288768168,249576802,undirected,1
288768168,250357624,undirected,1
288768168,250397610,undirected,1
288768168,250907520,undirected,1
288768168,251252733,undirected,1
288768168,251618911,undirected,1
288768168,253715021,undirected,1
288768168,254230786,undirected,1
288768168,255624780,undirected,1
288768168,256284353,undirected,1
288768168,256394022,undirected,1
288768168,257466891,undirected,1
288768168,258382934,undirected,1
288768168,260608470,undirected,1
288768168,261374286,undirected,1
288768168,261503542,undirected,1
288768168,261806419,undirected,1
288768168,261838397,undirected,1
288768168,264724448,undirected,1
288768168,264845194,undirected,1
288768168,265664171,undirected,1
288768168,265791504,undirected,1
288768168,266381664,undirected,1
288768168,270144449,undirected,1
288768168,270848073,undirected,1
288768168,272485073,undirected,1
288768168,272627937,undirected,1
288768168,274540806,undirected,1
288768168,277132072,undirected,1
288768168,279621068,undirected,1
288768168,280755802,undirected,1
288768168,281744632,undirected,1
288768168,281808930,undirected,1
288768168,284004080,undirected,1
288768168,284552542,undirected,1
288768168,286790695,undirected,1
288768168,287527674,undirected,1
288768168,287627549,undirected,1
288768168,288658979,undirected,1
288768168,290340432,undirected,1
288768168,292032268,undirected,1
288768168,293081061,undirected,1
288768168,293160510,undirected,1
288768168,293557274,undirected,1
288768168,295630888,undirected,1
288768168,297964204,undirected,1
288768168,299282937,undirected,1
288768168,301194428,undirected,1
288768168,301693422,undirected,1
288768168,304419691,undirected,1
288768168,305083951,undirected,1
288768168,305297701,undirected,1
288768168,307778471,undirected,1
288768168,310118614,undirected,1
288768168,310483596,undirected,1
288768168,316807434,undirected,1
288768168,318051619,undirected,1
288768168,318207963,undirected,1
288768168,321912354,undirected,1
288768168,322364965,undirected,1
288768168,324139487,undirected,1
288768168,324302332,undirected,1
288768168,325254350,undirected,1
288768168,326305677,undirected,1
288768168,326717825,undirected,1
288768168,326818792,undirected,1
288768168,329338508,undirected,1
288768168,329633208,undirected,1
288768168,334536593,undirected,1
288768168,335880138,undirected,1
288768168,336121543,undirected,1
288768168,338201843,undirected,1
288768168,339161439,undirected,1
288768168,342262161,undirected,1
288768168,345096653,undirected,1
288768168,346745775,undirected,1
288768168,351118224,undirected,1
288768168,353258049,undirected,1
288768168,356226474,undirected,1
288768168,356337327,undirected,1
288768168,358128845,undirected,1
288768168,358343207,undirected,1
288768168,361555185,undirected,1
288768168,361620872,undirected,1
288768168,364224573,undirected,1
288768168,368880645,undirected,1
288768168,370876108,undirected,1
288768168,372090822,undirected,1
288768168,374324561,undirected,1
288768168,376344022,undirected,1
288768168,377444132,undirected,1
288768168,377478984,undirected,1
288768168,383075713,undirected,1
288768168,383253048,undirected,1
288768168,384144644,undirected,1
288768168,385153962,undirected,1
288768168,385732117,undirected,1
288768168,386269926,undirected,1
288768168,388718298,undirected,1
288768168,389686507,undirected,1
288768168,389864786,undirected,1
288768168,390174214,undirected,1
288768168,390870071,undirected,1
288768168,395942626,undirected,1
288768168,396179716,undirected,1
288768168,399385582,undirected,1
288768168,399738531,undirected,1
288768168,400716511,undirected,1
288768168,405470509,undirected,1
288768168,409984856,undirected,1
288768168,412659599,undirected,1
288768168,415929110,undirected,1
288768168,416092459,undirected,1
288768168,416150796,undirected,1
288768168,421406015,undirected,1
288768168,421689763,undirected,1
288768168,423985913,undirected,1
288768168,425160564,undirected,1
288768168,426064359,undirected,1
288768168,426347241,undirected,1
288768168,436201736,undirected,1
288768168,438488180,undirected,1
288768168,441288825,undirected,1
288768168,446904648,undirected,1
288768168,447204850,undirected,1
288768168,450040106,undirected,1
288768168,450445800,undirected,1
288768168,451510328,undirected,1
288768168,453433658,undirected,1
288768168,456832698,undirected,1
288768168,457670455,undirected,1
288768168,464306215,undirected,1
288768168,471101015,undirected,1
288768168,471870089,undirected,1
288768168,472349299,undirected,1
288768168,481374082,undirected,1
288768168,482261693,undirected,1
288768168,483481782,undirected,1
288768168,483586382,undirected,1
288768168,483822591,undirected,1
288768168,484786273,undirected,1
288768168,485525404,undirected,1
288768168,486327528,undirected,1
288768168,487257914,undirected,1
288768168,487725320,undirected,1
288768168,491550099,undirected,1
288768168,492523074,undirected,1
288768168,492694603,undirected,1
288768168,492707995,undirected,1
288768168,493055739,undirected,1
288768168,493110393,undirected,1
288768168,493805446,undirected,1
288768168,495102551,undirected,1
288768168,503139892,undirected,1
288768168,504124939,undirected,1
288768168,507151122,undirected,1
288768168,507522243,undirected,1
288768168,508576149,undirected,1
288768168,510112170,undirected,1
288768168,512288689,undirected,1
288768168,512568110,undirected,1
288768168,515079687,undirected,1
288768168,518258354,undirected,1
288768168,520058558,undirected,1
288768168,522049580,undirected,1
288768168,523586952,undirected,1
288768168,524108702,undirected,1
288768168,526411685,undirected,1
288768168,526858103,undirected,1
288768168,529558087,undirected,1
288768168,533013709,undirected,1
288768168,537873407,undirected,1
288768168,539205490,undirected,1
288768168,539421534,undirected,1
288768168,543890444,undirected,1
288768168,543930591,undirected,1
288768168,545589367,undirected,1
288768168,551454052,undirected,1
288768168,564628277,undirected,1
288768168,568637761,undirected,1
288768168,572200828,undirected,1
288768168,581933197,undirected,1
288768168,582514611,undirected,1
288768168,582602275,undirected,1
288768168,593504914,undirected,1
288768168,602385648,undirected,1
288768168,608532707,undirected,1
288768168,610913407,undirected,1
288768168,614270697,undirected,1
288768168,622920203,undirected,1
288768168,625884531,undirected,1
288768168,629035637,undirected,1
288768168,649517993,undirected,1
42075388,285006053,undirected,1
137086402,285006053,undirected,1
285006053,158069885,undirected,1
162626084,285006053,undirected,1
163259076,285006053,undirected,1
168623400,285006053,undirected,1
173017201,285006053,undirected,1
285006053,174176247,undirected,1
174355706,285006053,undirected,1
212177569,285006053,undirected,1
285006053,213644830,undirected,1
230486741,285006053,undirected,1
285006053,233982815,undirected,1
285006053,255470622,undirected,1
258403257,285006053,undirected,1
285006053,276054703,undirected,1
280749852,285006053,undirected,1
1940843,280087439,undirected,1
2802987,280087439,undirected,1
2844073,280087439,undirected,1
4614556,280087439,undirected,1
13693172,280087439,undirected,1
31021267,280087439,undirected,1
53499524,280087439,undirected,1
55792340,280087439,undirected,1
63105422,280087439,undirected,1
78182925,280087439,undirected,1
85897672,280087439,undirected,1
92730480,280087439,undirected,1
94782690,280087439,undirected,1
96270185,280087439,undirected,1
96351516,280087439,undirected,1
102760495,280087439,undirected,1
103711269,280087439,undirected,1
119011199,280087439,undirected,1
126875612,280087439,undirected,1
133142840,280087439,undirected,1
134300129,280087439,undirected,1
142840943,280087439,undirected,1
143253658,280087439,undirected,1
155420948,280087439,undirected,1
158211493,280087439,undirected,1
159085619,280087439,undirected,1
160895351,280087439,undirected,1
165701082,280087439,undirected,1
169060727,280087439,undirected,1
171986143,280087439,undirected,1
173017201,280087439,undirected,1
174929088,280087439,undirected,1
175182746,280087439,undirected,1
181108091,280087439,undirected,1
182961031,280087439,undirected,1
186117688,280087439,undirected,1
187568716,280087439,undirected,1
188160397,280087439,undirected,1
191197360,280087439,undirected,1
194131181,280087439,undirected,1
194564104,280087439,undirected,1
195085583,280087439,undirected,1
195954807,280087439,undirected,1
207494674,280087439,undirected,1
210647563,280087439,undirected,1
211232139,280087439,undirected,1
211711298,280087439,undirected,1
212177569,280087439,undirected,1
212781175,280087439,undirected,1
216665287,280087439,undirected,1
217140228,280087439,undirected,1
218085073,280087439,undirected,1
223281569,280087439,undirected,1
225176319,280087439,undirected,1
226131056,280087439,undirected,1
226680106,280087439,undirected,1
228010067,280087439,undirected,1
228602299,280087439,undirected,1
230486741,280087439,undirected,1
243593312,280087439,undirected,1
252241921,280087439,undirected,1
252871255,280087439,undirected,1
254186981,280087439,undirected,1
254698902,280087439,undirected,1
258266094,280087439,undirected,1
263053285,280087439,undirected,1
267285088,280087439,undirected,1
268720905,280087439,undirected,1
269197841,280087439,undirected,1
270868038,280087439,undirected,1
277633996,280087439,undirected,1
278638460,280087439,undirected,1
279621068,280087439,undirected,1
281806096,280087439,undirected,1
291374138,280087439,undirected,1
305083951,280087439,undirected,1
310506118,280087439,undirected,1
313456988,280087439,undirected,1
317746519,280087439,undirected,1
318515795,280087439,undirected,1
329053635,280087439,undirected,1
329103824,280087439,undirected,1
332727934,280087439,undirected,1
334536593,280087439,undirected,1
340649069,280087439,undirected,1
345738460,280087439,undirected,1
352816365,280087439,undirected,1
359345762,280087439,undirected,1
359734551,280087439,undirected,1
365953841,280087439,undirected,1
368880645,280087439,undirected,1
383665024,280087439,undirected,1
384806828,280087439,undirected,1
387745248,280087439,undirected,1
388535141,280087439,undirected,1
390345876,280087439,undirected,1
393786081,280087439,undirected,1
399423408,280087439,undirected,1
402934759,280087439,undirected,1
425094016,280087439,undirected,1
429024924,280087439,undirected,1
444869453,280087439,undirected,1
457434642,280087439,undirected,1
480341769,280087439,undirected,1
482038457,280087439,undirected,1
484067855,280087439,undirected,1
486690512,280087439,undirected,1
492454262,280087439,undirected,1
493805446,280087439,undirected,1
499357768,280087439,undirected,1
500506471,280087439,undirected,1
515383270,280087439,undirected,1
517464508,280087439,undirected,1
520209132,280087439,undirected,1
526248611,280087439,undirected,1
539775873,280087439,undirected,1
552201661,280087439,undirected,1
570551199,280087439,undirected,1
576613885,280087439,undirected,1
580779832,280087439,undirected,1
584434751,280087439,undirected,1
597387290,280087439,undirected,1
621387807,280087439,undirected,1
625884531,280087439,undirected,1
629429667,280087439,undirected,1
646007089,280087439,undirected,1
646596321,280087439,undirected,1
662618081,280087439,undirected,1
671049398,280087439,undirected,1
4614556,279621068,undirected,1
8310628,279621068,undirected,1
9832458,279621068,undirected,1
279621068,13445685,undirected,1
13687122,279621068,undirected,1
279621068,19321055,undirected,1
279621068,29580036,undirected,1
38484482,279621068,undirected,1
46247796,279621068,undirected,1
60518394,279621068,undirected,1
66063050,279621068,undirected,1
75346864,279621068,undirected,1
85897672,279621068,undirected,1
101706809,279621068,undirected,1
279621068,102760495,undirected,1
279621068,106985605,undirected,1
108673803,279621068,undirected,1
119470315,279621068,undirected,1
279621068,124351686,undirected,1
134276850,279621068,undirected,1
134586107,279621068,undirected,1
279621068,142840943,undirected,1
279621068,151448717,undirected,1
151745025,279621068,undirected,1
279621068,160845038,undirected,1
279621068,163727172,undirected,1
165701082,279621068,undirected,1
279621068,169060727,undirected,1
169692697,279621068,undirected,1
171951056,279621068,undirected,1
174559656,279621068,undirected,1
175182746,279621068,undirected,1
178428337,279621068,undirected,1
279621068,182961031,undirected,1
279621068,183963181,undirected,1
279621068,194131181,undirected,1
194564104,279621068,undirected,1
279621068,195306655,undirected,1
279621068,198569885,undirected,1
279621068,204947989,undirected,1
208686362,279621068,undirected,1
210436051,279621068,undirected,1
212177569,279621068,undirected,1
279621068,212742493,undirected,1
279621068,212781175,undirected,1
215448491,279621068,undirected,1
216226360,279621068,undirected,1
217216305,279621068,undirected,1
217802920,279621068,undirected,1
218085073,279621068,undirected,1
222550850,279621068,undirected,1
226131056,279621068,undirected,1
226281938,279621068,undirected,1
227019674,279621068,undirected,1
279621068,230486741,undirected,1
279621068,230742725,undirected,1
233857648,279621068,undirected,1
236311795,279621068,undirected,1
237703793,279621068,undirected,1
279621068,242871015,undirected,1
279621068,243019077,undirected,1
279621068,248035676,undirected,1
252241921,279621068,undirected,1
279621068,252871255,undirected,1
279621068,254186981,undirected,1
279621068,258266094,undirected,1
279621068,261374286,undirected,1
279621068,263053285,undirected,1
279621068,263392084,undirected,1
267285088,279621068,undirected,1
279621068,271043070,undirected,1
279621068,272826132,undirected,1
279621068,274431535,undirected,1
279621068,279427791,undirected,1
279600530,279621068,undirected,1
279621068,293081061,undirected,1
297964204,279621068,undirected,1
279621068,298058772,undirected,1
279621068,305083951,undirected,1
279621068,306060013,undirected,1
306405804,279621068,undirected,1
316636059,279621068,undirected,1
318207963,279621068,undirected,1
318515795,279621068,undirected,1
325923169,279621068,undirected,1
279621068,325969847,undirected,1
279621068,326388573,undirected,1
328298468,279621068,undirected,1
334536593,279621068,undirected,1
334687681,279621068,undirected,1
335381331,279621068,undirected,1
279621068,336490398,undirected,1
279621068,337181732,undirected,1
337239155,279621068,undirected,1
346403152,279621068,undirected,1
279621068,348829645,undirected,1
279621068,352816365,undirected,1
353258049,279621068,undirected,1
279621068,368880645,undirected,1
371291042,279621068,undirected,1
383253048,279621068,undirected,1
279621068,385066653,undirected,1
386869248,279621068,undirected,1
387088672,279621068,undirected,1
279621068,387167229,undirected,1
279621068,388535141,undirected,1
279621068,392888389,undirected,1
399295546,279621068,undirected,1
402974840,279621068,undirected,1
404451473,279621068,undirected,1
421604195,279621068,undirected,1
279621068,427201871,undirected,1
429024924,279621068,undirected,1
436209912,279621068,undirected,1
279621068,450621583,undirected,1
279621068,450951004,undirected,1
452193065,279621068,undirected,1
279621068,457530309,undirected,1
463221241,279621068,undirected,1
279621068,466344980,undirected,1
279621068,466678613,undirected,1
466986537,279621068,undirected,1
477878875,279621068,undirected,1
279621068,482995934,undirected,1
279621068,483481782,undirected,1
279621068,484067855,undirected,1
279621068,492454262,undirected,1
279621068,493805446,undirected,1
499357768,279621068,undirected,1
279621068,508778095,undirected,1
512288689,279621068,undirected,1
516848354,279621068,undirected,1
517287296,279621068,undirected,1
519548312,279621068,undirected,1
532446538,279621068,undirected,1
279621068,537873407,undirected,1
539775873,279621068,undirected,1
279621068,540598085,undirected,1
555019923,279621068,undirected,1
279621068,562929829,undirected,1
568637761,279621068,undirected,1
569769320,279621068,undirected,1
279621068,583409509,undirected,1
279621068,591438519,undirected,1
593720643,279621068,undirected,1
622920203,279621068,undirected,1
625884531,279621068,undirected,1
278971265,2052567,undirected,1
278971265,4251861,undirected,1
278971265,5078015,undirected,1
278971265,5690820,undirected,1
278971265,6259681,undirected,1
278971265,6380266,undirected,1
278971265,14932692,undirected,1
278971265,28274390,undirected,1
278971265,28700825,undirected,1
278971265,31553794,undirected,1
278971265,47898354,undirected,1
278971265,65391935,undirected,1
278971265,71844259,undirected,1
84836697,278971265,undirected,1
278971265,89148786,undirected,1
89857089,278971265,undirected,1
278971265,93368300,undirected,1
278971265,115550110,undirected,1
278971265,116634474,undirected,1
278971265,137053169,undirected,1
278971265,138315421,undirected,1
138782200,278971265,undirected,1
278971265,142795110,undirected,1
278971265,143253658,undirected,1
278971265,146773275,undirected,1
278971265,147693036,undirected,1
278971265,148290883,undirected,1
278971265,148347953,undirected,1
278971265,151708062,undirected,1
278971265,153646278,undirected,1
278971265,158094282,undirected,1
278971265,158252254,undirected,1
161515208,278971265,undirected,1
162289016,278971265,undirected,1
278971265,163790398,undirected,1
278971265,164274025,undirected,1
278971265,168676270,undirected,1
278971265,173133427,undirected,1
173607792,278971265,undirected,1
278971265,173692470,undirected,1
278971265,173758221,undirected,1
278971265,174297413,undirected,1
178327424,278971265,undirected,1
278971265,178694597,undirected,1
278971265,183816131,undirected,1
186117688,278971265,undirected,1
278971265,188358198,undirected,1
278971265,190309242,undirected,1
278971265,192065959,undirected,1
278971265,192893783,undirected,1
278971265,195153100,undirected,1
195513072,278971265,undirected,1
278971265,195954807,undirected,1
278971265,201982658,undirected,1
278971265,202792749,undirected,1
278971265,204720506,undirected,1
204917960,278971265,undirected,1
278971265,206414266,undirected,1
278971265,206678917,undirected,1
278971265,210408700,undirected,1
278971265,210647563,undirected,1
278971265,211510067,undirected,1
278971265,211610299,undirected,1
278971265,211711298,undirected,1
278971265,219030771,undirected,1
278971265,223281569,undirected,1
278971265,228927460,undirected,1
278971265,230486741,undirected,1
278971265,231174124,undirected,1
278971265,231557151,undirected,1
278971265,242267814,undirected,1
278971265,243268021,undirected,1
245947360,278971265,undirected,1
249333336,278971265,undirected,1
278971265,249664825,undirected,1
278971265,250013326,undirected,1
278971265,251940671,undirected,1
278971265,254698902,undirected,1
278971265,256677942,undirected,1
278971265,260231340,undirected,1
278971265,264292667,undirected,1
278971265,266489235,undirected,1
278971265,266767138,undirected,1
278971265,267133663,undirected,1
267675192,278971265,undirected,1
278971265,269764193,undirected,1
278971265,274454769,undirected,1
278971265,274812255,undirected,1
276458936,278971265,undirected,1
278971265,279412006,undirected,1
278971265,280580251,undirected,1
278971265,282346996,undirected,1
278971265,287630486,undirected,1
278971265,288980087,undirected,1
278971265,289126091,undirected,1
278971265,289937105,undirected,1
278971265,291161095,undirected,1
278971265,292246827,undirected,1
278971265,295643238,undirected,1
278971265,296646642,undirected,1
278971265,298064915,undirected,1
278971265,298525388,undirected,1
278971265,302598455,undirected,1
278971265,303847962,undirected,1
278971265,304507866,undirected,1
278971265,306390268,undirected,1
278971265,306654279,undirected,1
278971265,309212922,undirected,1
278971265,310984259,undirected,1
278971265,313211822,undirected,1
278971265,315698069,undirected,1
278971265,318723545,undirected,1
278971265,321362321,undirected,1
278971265,324252364,undirected,1
278971265,328070211,undirected,1
278971265,329053635,undirected,1
329103824,278971265,undirected,1
278971265,331336510,undirected,1
278971265,332727934,undirected,1
278971265,335622017,undirected,1
278971265,337562466,undirected,1
278971265,338201843,undirected,1
278971265,339353801,undirected,1
278971265,344923649,undirected,1
346900857,278971265,undirected,1
347674433,278971265,undirected,1
278971265,348404713,undirected,1
278971265,351298146,undirected,1
278971265,355472379,undirected,1
278971265,357258762,undirected,1
278971265,358404295,undirected,1
278971265,359345762,undirected,1
278971265,365953841,undirected,1
366716256,278971265,undirected,1
278971265,369971220,undirected,1
371395448,278971265,undirected,1
278971265,377735313,undirected,1
278971265,381468590,undirected,1
278971265,382112689,undirected,1
278971265,382658294,undirected,1
278971265,383312275,undirected,1
278971265,392582202,undirected,1
278971265,394634013,undirected,1
278971265,395776765,undirected,1
399423408,278971265,undirected,1
278971265,400716511,undirected,1
278971265,403209716,undirected,1
404361280,278971265,undirected,1
278971265,406274651,undirected,1
278971265,407250347,undirected,1
278971265,408439882,undirected,1
278971265,409364379,undirected,1
278971265,413647969,undirected,1
278971265,414504834,undirected,1
278971265,423015199,undirected,1
278971265,424329462,undirected,1
278971265,426128629,undirected,1
278971265,429024924,undirected,1
278971265,445543217,undirected,1
278971265,445755196,undirected,1
278971265,447525891,undirected,1
278971265,448391012,undirected,1
278971265,448603164,undirected,1
278971265,454142842,undirected,1
278971265,455815078,undirected,1
278971265,457931343,undirected,1
461854024,278971265,undirected,1
278971265,462182803,undirected,1
278971265,469711110,undirected,1
278971265,477390765,undirected,1
278971265,480434361,undirected,1
278971265,482456028,undirected,1
278971265,482876227,undirected,1
278971265,483607246,undirected,1
278971265,485525404,undirected,1
278971265,487017831,undirected,1
278971265,490041958,undirected,1
490209584,278971265,undirected,1
278971265,493615363,undirected,1
278971265,502282649,undirected,1
278971265,506526949,undirected,1
278971265,510989450,undirected,1
511783824,278971265,undirected,1
512105264,278971265,undirected,1
278971265,513271908,undirected,1
278971265,518999533,undirected,1
278971265,519473004,undirected,1
278971265,521060375,undirected,1
278971265,530660349,undirected,1
533638472,278971265,undirected,1
534566832,278971265,undirected,1
535188384,278971265,undirected,1
278971265,540650341,undirected,1
278971265,552632543,undirected,1
278971265,557707335,undirected,1
278971265,559560214,undirected,1
278971265,569956306,undirected,1
278971265,572261364,undirected,1
588906408,278971265,undirected,1
278971265,591699457,undirected,1
278971265,592046684,undirected,1
278971265,593825549,undirected,1
278971265,607037269,undirected,1
278971265,612905882,undirected,1
278971265,621387807,undirected,1
278971265,633960086,undirected,1
278971265,646007089,undirected,1
278971265,646170924,undirected,1
646463912,278971265,undirected,1
276729518,632807,undirected,1
2358851,276729518,undirected,1
4609554,276729518,undirected,1
6159094,276729518,undirected,1
8013102,276729518,undirected,1
10290315,276729518,undirected,1
10439387,276729518,undirected,1
276729518,12251631,undirected,1
14766467,276729518,undirected,1
18431500,276729518,undirected,1
19203467,276729518,undirected,1
276729518,20089271,undirected,1
27108526,276729518,undirected,1
28051617,276729518,undirected,1
276729518,31038119,undirected,1
31467941,276729518,undirected,1
35037500,276729518,undirected,1
38636710,276729518,undirected,1
43391733,276729518,undirected,1
43733795,276729518,undirected,1
65532793,276729518,undirected,1
276729518,67119382,undirected,1
78618472,276729518,undirected,1
90833781,276729518,undirected,1
91048429,276729518,undirected,1
99268422,276729518,undirected,1
101338230,276729518,undirected,1
111628573,276729518,undirected,1
117819294,276729518,undirected,1
130656529,276729518,undirected,1
134506891,276729518,undirected,1
136654964,276729518,undirected,1
144181113,276729518,undirected,1
148143809,276729518,undirected,1
155745732,276729518,undirected,1
156475601,276729518,undirected,1
162005696,276729518,undirected,1
165478606,276729518,undirected,1
276729518,169795079,undirected,1
276729518,170817495,undirected,1
171248617,276729518,undirected,1
173017201,276729518,undirected,1
173304629,276729518,undirected,1
174095691,276729518,undirected,1
174489333,276729518,undirected,1
174756219,276729518,undirected,1
175014146,276729518,undirected,1
175887017,276729518,undirected,1
177499187,276729518,undirected,1
276729518,180983183,undirected,1
181383563,276729518,undirected,1
181723157,276729518,undirected,1
182388635,276729518,undirected,1
183134202,276729518,undirected,1
187396421,276729518,undirected,1
187745068,276729518,undirected,1
195635372,276729518,undirected,1
199877244,276729518,undirected,1
200422076,276729518,undirected,1
200899512,276729518,undirected,1
205917070,276729518,undirected,1
210401939,276729518,undirected,1
211313275,276729518,undirected,1
211601073,276729518,undirected,1
276729518,211764502,undirected,1
211946557,276729518,undirected,1
212569100,276729518,undirected,1
215161443,276729518,undirected,1
215199077,276729518,undirected,1
215863669,276729518,undirected,1
216827196,276729518,undirected,1
276729518,217498391,undirected,1
218736640,276729518,undirected,1
222418274,276729518,undirected,1
223258566,276729518,undirected,1
223624809,276729518,undirected,1
226124642,276729518,undirected,1
226493046,276729518,undirected,1
228119045,276729518,undirected,1
228728438,276729518,undirected,1
228928657,276729518,undirected,1
230486741,276729518,undirected,1
276729518,230573247,undirected,1
231380605,276729518,undirected,1
232019813,276729518,undirected,1
233857648,276729518,undirected,1
276729518,235459111,undirected,1
235666640,276729518,undirected,1
276729518,235875935,undirected,1
236195267,276729518,undirected,1
236983955,276729518,undirected,1
238558845,276729518,undirected,1
239809958,276729518,undirected,1
240200989,276729518,undirected,1
240294858,276729518,undirected,1
276729518,240786047,undirected,1
243713084,276729518,undirected,1
243832139,276729518,undirected,1
245844876,276729518,undirected,1
247421542,276729518,undirected,1
247725226,276729518,undirected,1
250495987,276729518,undirected,1
253423920,276729518,undirected,1
255142044,276729518,undirected,1
256788488,276729518,undirected,1
256809009,276729518,undirected,1
257837894,276729518,undirected,1
257938826,276729518,undirected,1
258100570,276729518,undirected,1
260238626,276729518,undirected,1
276729518,265106391,undirected,1
276729518,268083567,undirected,1
268306580,276729518,undirected,1
270937019,276729518,undirected,1
271661437,276729518,undirected,1
272637917,276729518,undirected,1
272818107,276729518,undirected,1
273855075,276729518,undirected,1
274002579,276729518,undirected,1
274869892,276729518,undirected,1
275013898,276729518,undirected,1
275045712,276729518,undirected,1
276488819,276729518,undirected,1
276708498,276729518,undirected,1
277295736,276729518,undirected,1
276729518,277699695,undirected,1
278101035,276729518,undirected,1
278642525,276729518,undirected,1
278731227,276729518,undirected,1
279208576,276729518,undirected,1
276729518,281768311,undirected,1
281866564,276729518,undirected,1
285608397,276729518,undirected,1
286621146,276729518,undirected,1
289582025,276729518,undirected,1
292219734,276729518,undirected,1
293110909,276729518,undirected,1
293313204,276729518,undirected,1
294363544,276729518,undirected,1
295325819,276729518,undirected,1
296106824,276729518,undirected,1
276729518,297254103,undirected,1
299308948,276729518,undirected,1
301539385,276729518,undirected,1
303120515,276729518,undirected,1
306612629,276729518,undirected,1
307008638,276729518,undirected,1
307442636,276729518,undirected,1
308047664,276729518,undirected,1
308467877,276729518,undirected,1
308669620,276729518,undirected,1
276729518,309548919,undirected,1
276729518,312159415,undirected,1
312492763,276729518,undirected,1
312623584,276729518,undirected,1
314748035,276729518,undirected,1
314957784,276729518,undirected,1
316010710,276729518,undirected,1
316565912,276729518,undirected,1
319608942,276729518,undirected,1
322043704,276729518,undirected,1
322446438,276729518,undirected,1
324016058,276729518,undirected,1
325315254,276729518,undirected,1
326225481,276729518,undirected,1
326388573,276729518,undirected,1
327159617,276729518,undirected,1
327927901,276729518,undirected,1
329467312,276729518,undirected,1
329982278,276729518,undirected,1
330351985,276729518,undirected,1
331344964,276729518,undirected,1
333027874,276729518,undirected,1
333878299,276729518,undirected,1
276729518,333897007,undirected,1
334724245,276729518,undirected,1
335235294,276729518,undirected,1
338675922,276729518,undirected,1
338828637,276729518,undirected,1
339670504,276729518,undirected,1
340736470,276729518,undirected,1
342061417,276729518,undirected,1
342632980,276729518,undirected,1
342800505,276729518,undirected,1
348308002,276729518,undirected,1
350212387,276729518,undirected,1
352789634,276729518,undirected,1
276729518,356615695,undirected,1
358849914,276729518,undirected,1
360257128,276729518,undirected,1
364123649,276729518,undirected,1
365733793,276729518,undirected,1
367957003,276729518,undirected,1
368078365,276729518,undirected,1
370498238,276729518,undirected,1
374582771,276729518,undirected,1
375222333,276729518,undirected,1
376701473,276729518,undirected,1
376846106,276729518,undirected,1
377735313,276729518,undirected,1
381793966,276729518,undirected,1
382128181,276729518,undirected,1
388723377,276729518,undirected,1
388930544,276729518,undirected,1
389467780,276729518,undirected,1
390183217,276729518,undirected,1
390401179,276729518,undirected,1
276729518,390788639,undirected,1
391228371,276729518,undirected,1
391703760,276729518,undirected,1
393910468,276729518,undirected,1
393924304,276729518,undirected,1
394137773,276729518,undirected,1
395006347,276729518,undirected,1
397712034,276729518,undirected,1
400124909,276729518,undirected,1
400538123,276729518,undirected,1
276729518,402585119,undirected,1
276729518,402834966,undirected,1
403412313,276729518,undirected,1
405806469,276729518,undirected,1
407539808,276729518,undirected,1
409386126,276729518,undirected,1
410538326,276729518,undirected,1
415835838,276729518,undirected,1
416071597,276729518,undirected,1
416381925,276729518,undirected,1
418004970,276729518,undirected,1
419940454,276729518,undirected,1
421253437,276729518,undirected,1
422015245,276729518,undirected,1
422262789,276729518,undirected,1
425165371,276729518,undirected,1
425441163,276729518,undirected,1
276729518,426116991,undirected,1
432590995,276729518,undirected,1
435220713,276729518,undirected,1
435313155,276729518,undirected,1
436222153,276729518,undirected,1
436766219,276729518,undirected,1
440063898,276729518,undirected,1
440314498,276729518,undirected,1
444273666,276729518,undirected,1
445331402,276729518,undirected,1
445499720,276729518,undirected,1
